Ride,Date/Time,Wait Time
Alice in Wonderland,2022-02-07 11:30:23,30
Alice in Wonderland,2022-02-07 11:35:22,30
Alice in Wonderland,2022-02-07 11:40:23,30
Alice in Wonderland,2022-02-07 11:45:22,40
Alice in Wonderland,2022-02-07 11:50:23,40
Alice in Wonderland,2022-02-07 11:55:23,40
Alice in Wonderland,2022-02-07 12:00:23,40
Alice in Wonderland,2022-02-07 12:05:22,30
Alice in Wonderland,2022-02-07 12:10:23,30
Alice in Wonderland,2022-02-07 12:15:23,30
Alice in Wonderland,2022-02-07 12:20:22,30
Alice in Wonderland,2022-02-07 12:25:23,30
Alice in Wonderland,2022-02-07 12:30:23,30
Alice in Wonderland,2022-02-07 12:35:22,30
Alice in Wonderland,2022-02-07 12:40:23,30
Alice in Wonderland,2022-02-07 12:45:23,30
Alice in Wonderland,2022-02-07 12:50:23,30
Alice in Wonderland,2022-02-07 12:55:23,30
Alice in Wonderland,2022-02-07 13:00:22,30
Alice in Wonderland,2022-02-07 13:05:23,30
Alice in Wonderland,2022-02-07 13:10:22,30
Alice in Wonderland,2022-02-07 13:15:23,30
Alice in Wonderland,2022-02-07 13:20:22,30
Alice in Wonderland,2022-02-07 13:25:23,30
Alice in Wonderland,2022-02-07 13:30:23,30
Alice in Wonderland,2022-02-07 13:35:23,30
Alice in Wonderland,2022-02-07 13:40:23,30
Alice in Wonderland,2022-02-07 13:45:23,30
Alice in Wonderland,2022-02-07 13:50:22,30
Alice in Wonderland,2022-02-07 13:55:22,30
Alice in Wonderland,2022-02-07 14:00:23,30
Alice in Wonderland,2022-02-07 14:05:22,30
Alice in Wonderland,2022-02-07 14:10:23,30
Alice in Wonderland,2022-02-07 14:15:23,30
Alice in Wonderland,2022-02-07 14:20:22,30
Alice in Wonderland,2022-02-07 14:25:22,30
Alice in Wonderland,2022-02-07 14:30:23,30
Alice in Wonderland,2022-02-07 14:35:23,30
Alice in Wonderland,2022-02-07 14:40:22,30
Alice in Wonderland,2022-02-07 14:45:23,30
Alice in Wonderland,2022-02-07 14:50:23,30
Alice in Wonderland,2022-02-07 14:55:22,40
Alice in Wonderland,2022-02-07 15:00:23,40
Alice in Wonderland,2022-02-07 15:05:23,40
Alice in Wonderland,2022-02-07 15:10:23,40
Alice in Wonderland,2022-02-07 15:15:22,40
Alice in Wonderland,2022-02-07 15:20:23,40
Alice in Wonderland,2022-02-07 15:25:23,40
Alice in Wonderland,2022-02-07 15:30:23,40
Alice in Wonderland,2022-02-07 15:35:23,40
Alice in Wonderland,2022-02-07 15:40:23,40
Alice in Wonderland,2022-02-07 15:45:22,40
Alice in Wonderland,2022-02-07 15:50:23,40
Alice in Wonderland,2022-02-07 15:55:23,40
Alice in Wonderland,2022-02-07 16:00:23,40
Alice in Wonderland,2022-02-07 16:05:23,40
Alice in Wonderland,2022-02-07 16:10:23,40
Alice in Wonderland,2022-02-07 16:15:23,40
Alice in Wonderland,2022-02-07 16:35:22,30
Alice in Wonderland,2022-02-07 16:40:23,30
Alice in Wonderland,2022-02-07 16:45:23,30
Alice in Wonderland,2022-02-07 16:50:22,30
Alice in Wonderland,2022-02-07 16:55:23,30
Alice in Wonderland,2022-02-07 17:00:23,30
Alice in Wonderland,2022-02-07 17:05:23,30
Alice in Wonderland,2022-02-07 17:10:22,30
Alice in Wonderland,2022-02-07 17:15:22,30
Alice in Wonderland,2022-02-07 17:20:22,30
Alice in Wonderland,2022-02-07 17:25:23,30
Alice in Wonderland,2022-02-07 17:30:24,35
Alice in Wonderland,2022-02-07 17:35:23,35
Alice in Wonderland,2022-02-07 17:40:23,35
Alice in Wonderland,2022-02-07 17:45:22,35
Alice in Wonderland,2022-02-07 17:50:23,35
Alice in Wonderland,2022-02-07 17:55:22,35
Alice in Wonderland,2022-02-07 18:00:22,35
Alice in Wonderland,2022-02-07 18:05:23,20
Alice in Wonderland,2022-02-07 18:10:22,20
Alice in Wonderland,2022-02-07 18:15:22,20
Alice in Wonderland,2022-02-07 18:20:23,20
Alice in Wonderland,2022-02-07 18:25:23,20
Alice in Wonderland,2022-02-07 18:30:22,20
Alice in Wonderland,2022-02-07 18:35:23,45
Alice in Wonderland,2022-02-07 18:40:23,45
Alice in Wonderland,2022-02-07 18:45:23,45
Alice in Wonderland,2022-02-07 18:50:22,45
Alice in Wonderland,2022-02-07 18:55:22,45
Alice in Wonderland,2022-02-07 19:00:22,45
Alice in Wonderland,2022-02-07 19:05:22,45
Alice in Wonderland,2022-02-07 19:10:22,45
Alice in Wonderland,2022-02-07 19:15:22,45
Alice in Wonderland,2022-02-07 19:20:22,45
Alice in Wonderland,2022-02-07 19:25:23,45
Alice in Wonderland,2022-02-07 19:30:22,45
Alice in Wonderland,2022-02-07 19:35:23,45
Alice in Wonderland,2022-02-07 19:40:22,45
Alice in Wonderland,2022-02-07 19:45:22,45
Alice in Wonderland,2022-02-07 19:50:23,45
Alice in Wonderland,2022-02-07 19:55:23,45
Alice in Wonderland,2022-02-07 20:00:22,45
Alice in Wonderland,2022-02-08 08:35:22,10
Alice in Wonderland,2022-02-08 08:40:23,10
Alice in Wonderland,2022-02-08 08:45:22,10
Alice in Wonderland,2022-02-08 08:50:22,15
Alice in Wonderland,2022-02-08 08:55:23,15
Alice in Wonderland,2022-02-08 09:00:24,15
Alice in Wonderland,2022-02-08 09:05:23,25
Alice in Wonderland,2022-02-08 09:10:23,25
Alice in Wonderland,2022-02-08 09:15:23,25
Alice in Wonderland,2022-02-08 09:20:23,25
Alice in Wonderland,2022-02-08 09:25:22,25
Alice in Wonderland,2022-02-08 09:30:23,25
Alice in Wonderland,2022-02-08 09:35:22,25
Alice in Wonderland,2022-02-08 09:40:23,25
Alice in Wonderland,2022-02-08 09:45:22,25
Alice in Wonderland,2022-02-08 09:50:22,25
Alice in Wonderland,2022-02-08 09:55:23,25
Alice in Wonderland,2022-02-08 10:00:22,25
Alice in Wonderland,2022-02-08 10:05:22,25
Alice in Wonderland,2022-02-08 10:10:23,25
Alice in Wonderland,2022-02-08 10:15:23,25
Alice in Wonderland,2022-02-08 10:20:23,25
Alice in Wonderland,2022-02-08 10:25:23,25
Alice in Wonderland,2022-02-08 10:30:22,25
Alice in Wonderland,2022-02-08 10:35:22,25
Alice in Wonderland,2022-02-08 10:40:22,25
Alice in Wonderland,2022-02-08 10:45:23,25
Alice in Wonderland,2022-02-08 10:50:22,25
Alice in Wonderland,2022-02-08 10:55:22,25
Alice in Wonderland,2022-02-08 11:00:23,25
Alice in Wonderland,2022-02-08 11:05:22,25
Alice in Wonderland,2022-02-08 11:10:23,25
Alice in Wonderland,2022-02-08 11:15:23,25
Alice in Wonderland,2022-02-08 11:20:22,25
Alice in Wonderland,2022-02-08 11:25:23,25
Alice in Wonderland,2022-02-08 11:30:23,25
Alice in Wonderland,2022-02-08 11:35:23,25
Alice in Wonderland,2022-02-08 11:40:23,25
Alice in Wonderland,2022-02-08 11:45:23,25
Alice in Wonderland,2022-02-08 11:50:23,25
Alice in Wonderland,2022-02-08 11:55:22,25
Alice in Wonderland,2022-02-08 12:00:23,25
Alice in Wonderland,2022-02-08 12:05:22,20
Alice in Wonderland,2022-02-08 12:10:22,20
Alice in Wonderland,2022-02-08 12:15:22,20
Alice in Wonderland,2022-02-08 12:20:23,20
Alice in Wonderland,2022-02-08 12:25:22,20
Alice in Wonderland,2022-02-08 12:30:23,20
Alice in Wonderland,2022-02-08 12:35:23,20
Alice in Wonderland,2022-02-08 12:40:23,20
Alice in Wonderland,2022-02-08 12:45:23,20
Alice in Wonderland,2022-02-08 12:50:23,20
Alice in Wonderland,2022-02-08 12:55:23,20
Alice in Wonderland,2022-02-08 13:00:23,20
Alice in Wonderland,2022-02-08 13:05:23,20
Alice in Wonderland,2022-02-08 13:10:23,20
Alice in Wonderland,2022-02-08 13:15:22,20
Alice in Wonderland,2022-02-08 13:20:22,20
Alice in Wonderland,2022-02-08 13:25:23,20
Alice in Wonderland,2022-02-08 13:30:23,20
Alice in Wonderland,2022-02-08 13:35:23,20
Alice in Wonderland,2022-02-08 13:40:23,20
Alice in Wonderland,2022-02-08 13:45:23,20
Alice in Wonderland,2022-02-08 13:50:23,20
Alice in Wonderland,2022-02-08 13:55:22,20
Alice in Wonderland,2022-02-08 14:00:24,20
Alice in Wonderland,2022-02-08 14:05:23,20
Alice in Wonderland,2022-02-08 14:10:23,20
Alice in Wonderland,2022-02-08 14:15:22,20
Alice in Wonderland,2022-02-08 14:20:23,20
Alice in Wonderland,2022-02-08 14:25:23,20
Alice in Wonderland,2022-02-08 14:30:23,20
Alice in Wonderland,2022-02-08 14:35:23,20
Alice in Wonderland,2022-02-08 14:40:23,20
Alice in Wonderland,2022-02-08 14:45:23,20
Alice in Wonderland,2022-02-08 14:50:22,20
Alice in Wonderland,2022-02-08 14:55:23,20
Alice in Wonderland,2022-02-08 15:00:23,20
Alice in Wonderland,2022-02-08 15:05:22,20
Alice in Wonderland,2022-02-08 15:10:22,20
Alice in Wonderland,2022-02-08 15:15:23,20
Alice in Wonderland,2022-02-08 15:20:23,20
Alice in Wonderland,2022-02-08 15:25:23,20
Alice in Wonderland,2022-02-08 15:30:22,20
Alice in Wonderland,2022-02-08 15:35:23,20
Alice in Wonderland,2022-02-08 15:40:22,20
Alice in Wonderland,2022-02-08 15:45:23,20
Alice in Wonderland,2022-02-08 15:50:22,20
Alice in Wonderland,2022-02-08 15:55:22,20
Alice in Wonderland,2022-02-08 16:00:23,20
Alice in Wonderland,2022-02-08 16:05:22,20
Alice in Wonderland,2022-02-08 16:10:22,20
Alice in Wonderland,2022-02-08 16:15:23,20
Alice in Wonderland,2022-02-08 16:20:22,20
Alice in Wonderland,2022-02-08 16:25:23,20
Alice in Wonderland,2022-02-08 16:30:22,25
Alice in Wonderland,2022-02-08 16:35:23,25
Alice in Wonderland,2022-02-08 16:40:23,25
Alice in Wonderland,2022-02-08 16:45:22,25
Alice in Wonderland,2022-02-08 16:50:23,25
Alice in Wonderland,2022-02-08 16:55:22,20
Alice in Wonderland,2022-02-08 17:00:23,20
Alice in Wonderland,2022-02-08 17:05:23,20
Alice in Wonderland,2022-02-08 17:10:22,20
Alice in Wonderland,2022-02-08 17:15:23,20
Alice in Wonderland,2022-02-08 17:20:23,35
Alice in Wonderland,2022-02-08 17:25:22,35
Alice in Wonderland,2022-02-08 17:30:23,35
Alice in Wonderland,2022-02-08 17:35:23,35
Alice in Wonderland,2022-02-08 17:40:22,35
Alice in Wonderland,2022-02-08 17:45:22,35
Alice in Wonderland,2022-02-08 17:50:23,35
Alice in Wonderland,2022-02-08 17:55:22,35
Alice in Wonderland,2022-02-08 18:00:23,35
Alice in Wonderland,2022-02-08 18:05:23,35
Alice in Wonderland,2022-02-08 18:10:22,35
Alice in Wonderland,2022-02-08 18:15:23,35
Alice in Wonderland,2022-02-08 18:20:23,35
Alice in Wonderland,2022-02-08 18:25:23,20
Alice in Wonderland,2022-02-08 18:30:23,20
Alice in Wonderland,2022-02-08 18:35:23,20
Alice in Wonderland,2022-02-08 18:40:22,25
Alice in Wonderland,2022-02-08 18:45:22,25
Alice in Wonderland,2022-02-08 18:50:23,25
Alice in Wonderland,2022-02-08 18:55:22,25
Alice in Wonderland,2022-02-08 19:00:23,25
Alice in Wonderland,2022-02-08 19:05:22,25
Alice in Wonderland,2022-02-08 19:10:22,25
Alice in Wonderland,2022-02-08 19:15:23,25
Alice in Wonderland,2022-02-08 19:20:23,25
Alice in Wonderland,2022-02-08 19:25:23,25
Alice in Wonderland,2022-02-08 19:30:23,25
Alice in Wonderland,2022-02-08 19:35:22,25
Alice in Wonderland,2022-02-08 19:40:23,25
Alice in Wonderland,2022-02-08 19:45:22,25
Alice in Wonderland,2022-02-08 19:50:22,25
Alice in Wonderland,2022-02-08 19:55:23,25
Alice in Wonderland,2022-02-08 20:00:23,25
Alice in Wonderland,2022-02-08 20:05:23,25
Alice in Wonderland,2022-02-08 20:10:22,25
Alice in Wonderland,2022-02-08 20:15:23,25
Alice in Wonderland,2022-02-08 20:20:23,25
Alice in Wonderland,2022-02-08 20:25:22,15
Alice in Wonderland,2022-02-08 20:30:23,15
Alice in Wonderland,2022-02-08 20:35:22,15
Alice in Wonderland,2022-02-08 20:40:22,15
Alice in Wonderland,2022-02-08 20:45:22,15
Alice in Wonderland,2022-02-08 20:50:23,15
Alice in Wonderland,2022-02-08 20:55:22,15
Alice in Wonderland,2022-02-08 21:00:26,15
Alice in Wonderland,2022-02-08 21:05:24,15
Alice in Wonderland,2022-02-08 21:55:22,15
Alice in Wonderland,2022-02-08 22:00:23,15
Alice in Wonderland,2022-02-08 22:05:23,15
Alice in Wonderland,2022-02-08 22:10:22,15
Alice in Wonderland,2022-02-08 22:15:22,15
Alice in Wonderland,2022-02-08 22:20:22,15
Alice in Wonderland,2022-02-08 22:25:22,15
Alice in Wonderland,2022-02-08 22:30:22,15
Alice in Wonderland,2022-02-08 22:35:23,15
Alice in Wonderland,2022-02-08 22:40:22,15
Alice in Wonderland,2022-02-08 22:45:22,15
Alice in Wonderland,2022-02-08 22:50:22,15
Alice in Wonderland,2022-02-08 22:55:22,15
Alice in Wonderland,2022-02-08 23:00:23,15
Alice in Wonderland,2022-02-08 23:05:23,15
Alice in Wonderland,2022-02-08 23:10:22,15
Alice in Wonderland,2022-02-08 23:15:23,15
Alice in Wonderland,2022-02-08 23:20:23,15
Alice in Wonderland,2022-02-08 23:25:22,15
Alice in Wonderland,2022-02-08 23:30:23,15
Alice in Wonderland,2022-02-08 23:35:22,15
Alice in Wonderland,2022-02-08 23:40:23,15
Alice in Wonderland,2022-02-08 23:45:22,15
Alice in Wonderland,2022-02-08 23:50:23,15
Alice in Wonderland,2022-02-08 23:55:23,15
Alice in Wonderland,2022-02-09 00:00:23,15
Alice in Wonderland,2022-02-09 08:05:23,5
Alice in Wonderland,2022-02-09 08:10:22,5
Alice in Wonderland,2022-02-09 08:15:23,5
Alice in Wonderland,2022-02-09 08:20:22,5
Alice in Wonderland,2022-02-09 08:25:22,5
Alice in Wonderland,2022-02-09 08:30:22,5
Alice in Wonderland,2022-02-09 08:35:23,5
Alice in Wonderland,2022-02-09 08:40:23,5
Alice in Wonderland,2022-02-09 08:45:23,15
Alice in Wonderland,2022-02-09 08:50:23,15
Alice in Wonderland,2022-02-09 08:55:22,15
Alice in Wonderland,2022-02-09 09:00:23,15
Alice in Wonderland,2022-02-09 09:05:23,15
Alice in Wonderland,2022-02-09 09:10:23,15
Alice in Wonderland,2022-02-09 09:15:23,15
Alice in Wonderland,2022-02-09 09:20:24,25
Alice in Wonderland,2022-02-09 09:25:23,25
Alice in Wonderland,2022-02-09 09:30:23,25
Alice in Wonderland,2022-02-09 09:35:23,25
Alice in Wonderland,2022-02-09 09:40:22,25
Alice in Wonderland,2022-02-09 09:45:23,25
Alice in Wonderland,2022-02-09 09:50:24,25
Alice in Wonderland,2022-02-09 09:55:23,25
Alice in Wonderland,2022-02-09 10:00:23,25
Alice in Wonderland,2022-02-09 10:05:23,25
Alice in Wonderland,2022-02-09 10:10:22,25
Alice in Wonderland,2022-02-09 10:15:23,25
Alice in Wonderland,2022-02-09 10:20:23,25
Alice in Wonderland,2022-02-09 10:25:22,25
Alice in Wonderland,2022-02-09 10:30:23,25
Alice in Wonderland,2022-02-09 10:35:23,25
Alice in Wonderland,2022-02-09 10:40:23,25
Alice in Wonderland,2022-02-09 10:45:23,25
Alice in Wonderland,2022-02-09 10:50:23,25
Alice in Wonderland,2022-02-09 10:55:23,25
Alice in Wonderland,2022-02-09 11:00:22,25
Alice in Wonderland,2022-02-09 11:05:23,25
Alice in Wonderland,2022-02-09 11:10:23,25
Alice in Wonderland,2022-02-09 11:15:23,25
Alice in Wonderland,2022-02-09 11:20:23,25
Alice in Wonderland,2022-02-09 11:25:23,25
Alice in Wonderland,2022-02-09 11:30:23,25
Alice in Wonderland,2022-02-09 11:35:23,25
Alice in Wonderland,2022-02-09 11:40:23,40
Alice in Wonderland,2022-02-09 11:45:23,40
Alice in Wonderland,2022-02-09 11:50:23,40
Alice in Wonderland,2022-02-09 11:55:22,40
Alice in Wonderland,2022-02-09 12:00:23,40
Alice in Wonderland,2022-02-09 12:05:23,40
Alice in Wonderland,2022-02-09 12:10:22,40
Alice in Wonderland,2022-02-09 12:15:22,40
Alice in Wonderland,2022-02-09 12:20:23,40
Alice in Wonderland,2022-02-09 12:25:23,40
Alice in Wonderland,2022-02-09 12:30:23,40
Alice in Wonderland,2022-02-09 12:35:23,40
Alice in Wonderland,2022-02-09 12:40:22,40
Alice in Wonderland,2022-02-09 12:45:23,40
Alice in Wonderland,2022-02-09 12:50:23,40
Alice in Wonderland,2022-02-09 12:55:23,40
Alice in Wonderland,2022-02-09 13:00:23,25
Alice in Wonderland,2022-02-09 13:05:22,25
Alice in Wonderland,2022-02-09 13:10:23,25
Alice in Wonderland,2022-02-09 13:15:22,25
Alice in Wonderland,2022-02-09 13:20:23,25
Alice in Wonderland,2022-02-09 13:25:23,25
Alice in Wonderland,2022-02-09 13:30:22,25
Alice in Wonderland,2022-02-09 13:35:23,25
Alice in Wonderland,2022-02-09 13:40:23,25
Alice in Wonderland,2022-02-09 13:45:23,25
Alice in Wonderland,2022-02-09 13:50:23,25
Alice in Wonderland,2022-02-09 13:55:23,25
Alice in Wonderland,2022-02-09 14:00:23,25
Alice in Wonderland,2022-02-09 14:05:23,25
Alice in Wonderland,2022-02-09 14:10:23,25
Alice in Wonderland,2022-02-09 14:15:22,25
Alice in Wonderland,2022-02-09 14:20:22,25
Alice in Wonderland,2022-02-09 14:25:22,25
Alice in Wonderland,2022-02-09 14:30:23,25
Alice in Wonderland,2022-02-09 14:35:22,25
Alice in Wonderland,2022-02-09 14:40:22,25
Alice in Wonderland,2022-02-09 14:45:23,25
Alice in Wonderland,2022-02-09 14:50:23,25
Alice in Wonderland,2022-02-09 14:55:23,25
Alice in Wonderland,2022-02-09 15:00:22,25
Alice in Wonderland,2022-02-09 15:05:23,25
Alice in Wonderland,2022-02-09 15:10:23,25
Alice in Wonderland,2022-02-09 15:15:23,25
Alice in Wonderland,2022-02-09 15:20:23,25
Alice in Wonderland,2022-02-09 15:25:22,25
Alice in Wonderland,2022-02-09 15:30:23,25
Alice in Wonderland,2022-02-09 15:35:23,25
Alice in Wonderland,2022-02-09 15:40:22,15
Alice in Wonderland,2022-02-09 15:45:23,15
Alice in Wonderland,2022-02-09 15:50:23,15
Alice in Wonderland,2022-02-09 15:55:23,15
Alice in Wonderland,2022-02-09 16:00:23,15
Alice in Wonderland,2022-02-09 16:05:23,15
Alice in Wonderland,2022-02-09 16:10:22,15
Alice in Wonderland,2022-02-09 16:15:23,40
Alice in Wonderland,2022-02-09 16:20:23,40
Alice in Wonderland,2022-02-09 16:25:23,40
Alice in Wonderland,2022-02-09 16:30:23,40
Alice in Wonderland,2022-02-09 16:35:22,30
Alice in Wonderland,2022-02-09 16:40:23,30
Alice in Wonderland,2022-02-09 16:45:24,30
Alice in Wonderland,2022-02-09 16:50:23,30
Alice in Wonderland,2022-02-09 16:55:23,30
Alice in Wonderland,2022-02-09 17:00:23,30
Alice in Wonderland,2022-02-09 17:05:24,30
Alice in Wonderland,2022-02-09 17:10:23,30
Alice in Wonderland,2022-02-09 17:15:23,30
Alice in Wonderland,2022-02-09 17:20:23,30
Alice in Wonderland,2022-02-09 17:25:22,30
Alice in Wonderland,2022-02-09 17:30:22,30
Alice in Wonderland,2022-02-09 17:35:23,30
Alice in Wonderland,2022-02-09 17:40:23,30
Alice in Wonderland,2022-02-09 17:45:22,30
Alice in Wonderland,2022-02-09 17:50:22,30
Alice in Wonderland,2022-02-09 17:55:22,30
Alice in Wonderland,2022-02-09 18:00:23,30
Alice in Wonderland,2022-02-09 18:05:22,30
Alice in Wonderland,2022-02-09 18:10:23,30
Alice in Wonderland,2022-02-09 18:15:23,30
Alice in Wonderland,2022-02-09 18:20:23,30
Alice in Wonderland,2022-02-09 18:25:22,30
Alice in Wonderland,2022-02-09 18:30:23,30
Alice in Wonderland,2022-02-09 18:35:22,30
Alice in Wonderland,2022-02-09 18:40:22,30
Alice in Wonderland,2022-02-09 18:45:22,30
Alice in Wonderland,2022-02-09 18:50:25,30
Alice in Wonderland,2022-02-09 18:55:22,30
Alice in Wonderland,2022-02-09 19:00:23,30
Alice in Wonderland,2022-02-09 19:05:23,30
Alice in Wonderland,2022-02-09 19:10:23,30
Alice in Wonderland,2022-02-09 19:15:22,30
Alice in Wonderland,2022-02-09 19:20:22,30
Alice in Wonderland,2022-02-09 19:25:22,30
Alice in Wonderland,2022-02-09 19:30:23,30
Alice in Wonderland,2022-02-09 19:35:23,30
Alice in Wonderland,2022-02-09 19:40:23,30
Alice in Wonderland,2022-02-09 19:45:24,30
Alice in Wonderland,2022-02-09 19:50:24,30
Alice in Wonderland,2022-02-09 19:55:22,30
Alice in Wonderland,2022-02-09 20:00:23,30
Alice in Wonderland,2022-02-10 08:05:22,5
Alice in Wonderland,2022-02-10 08:10:23,5
Alice in Wonderland,2022-02-10 08:15:23,5
Alice in Wonderland,2022-02-10 08:20:22,5
Alice in Wonderland,2022-02-10 08:25:22,5
Alice in Wonderland,2022-02-10 08:30:23,5
Alice in Wonderland,2022-02-10 08:35:22,5
Alice in Wonderland,2022-02-10 08:40:23,5
Alice in Wonderland,2022-02-10 08:45:22,5
Alice in Wonderland,2022-02-10 08:50:22,5
Alice in Wonderland,2022-02-10 08:55:23,5
Alice in Wonderland,2022-02-10 09:00:22,5
Alice in Wonderland,2022-02-10 09:05:23,5
Alice in Wonderland,2022-02-10 09:10:23,5
Alice in Wonderland,2022-02-10 09:15:23,5
Alice in Wonderland,2022-02-10 09:20:22,5
Alice in Wonderland,2022-02-10 09:25:24,5
Alice in Wonderland,2022-02-10 09:30:23,5
Alice in Wonderland,2022-02-10 09:35:23,20
Alice in Wonderland,2022-02-10 09:40:23,20
Alice in Wonderland,2022-02-10 09:45:24,20
Alice in Wonderland,2022-02-10 09:50:23,20
Alice in Wonderland,2022-02-10 09:55:23,20
Alice in Wonderland,2022-02-10 10:00:23,20
Alice in Wonderland,2022-02-10 10:05:23,20
Alice in Wonderland,2022-02-10 10:10:23,20
Alice in Wonderland,2022-02-10 10:15:23,20
Alice in Wonderland,2022-02-10 10:20:23,20
Alice in Wonderland,2022-02-10 10:25:23,20
Alice in Wonderland,2022-02-10 10:30:22,20
Alice in Wonderland,2022-02-10 10:35:22,20
Alice in Wonderland,2022-02-10 10:40:23,20
Alice in Wonderland,2022-02-10 10:45:22,20
Alice in Wonderland,2022-02-10 10:50:23,20
Alice in Wonderland,2022-02-10 10:55:22,30
Alice in Wonderland,2022-02-10 11:00:23,30
Alice in Wonderland,2022-02-10 11:05:23,30
Alice in Wonderland,2022-02-10 11:10:24,25
Alice in Wonderland,2022-02-10 11:15:23,25
Alice in Wonderland,2022-02-10 11:20:23,25
Alice in Wonderland,2022-02-10 11:25:22,25
Alice in Wonderland,2022-02-10 11:50:22,25
Alice in Wonderland,2022-02-10 11:55:23,25
Alice in Wonderland,2022-02-10 12:00:22,25
Alice in Wonderland,2022-02-10 12:05:23,25
Alice in Wonderland,2022-02-10 12:10:23,25
Alice in Wonderland,2022-02-10 12:15:22,25
Alice in Wonderland,2022-02-10 12:20:23,25
Alice in Wonderland,2022-02-10 12:25:23,25
Alice in Wonderland,2022-02-10 12:30:23,25
Alice in Wonderland,2022-02-10 12:35:23,25
Alice in Wonderland,2022-02-10 12:40:23,25
Alice in Wonderland,2022-02-10 12:45:23,25
Alice in Wonderland,2022-02-10 12:50:23,25
Alice in Wonderland,2022-02-10 12:55:22,25
Alice in Wonderland,2022-02-10 13:00:23,25
Alice in Wonderland,2022-02-10 13:05:23,25
Alice in Wonderland,2022-02-10 13:10:23,25
Alice in Wonderland,2022-02-10 13:15:23,25
Alice in Wonderland,2022-02-10 13:20:23,25
Alice in Wonderland,2022-02-10 13:25:23,25
Alice in Wonderland,2022-02-10 13:30:23,25
Alice in Wonderland,2022-02-10 13:35:23,25
Alice in Wonderland,2022-02-10 13:40:23,25
Alice in Wonderland,2022-02-10 13:45:23,25
Alice in Wonderland,2022-02-10 13:50:23,25
Alice in Wonderland,2022-02-10 13:55:22,25
Alice in Wonderland,2022-02-10 14:00:24,25
