Park,Date/Time,Wait Time
EPCOT,2022-02-06 20:05:00,26
EPCOT,2022-02-06 20:10:00,27
EPCOT,2022-02-06 20:15:00,27
EPCOT,2022-02-06 20:20:00,26
EPCOT,2022-02-06 20:25:00,26
EPCOT,2022-02-06 20:30:00,26
EPCOT,2022-02-06 20:35:00,26
EPCOT,2022-02-06 20:40:00,25
EPCOT,2022-02-06 20:45:00,25
EPCOT,2022-02-06 20:50:00,25
EPCOT,2022-02-06 20:55:00,18
EPCOT,2022-02-06 21:00:00,18
EPCOT,2022-02-07 09:30:00,8
EPCOT,2022-02-07 09:35:00,13
EPCOT,2022-02-07 09:40:00,13
EPCOT,2022-02-07 09:45:00,20
EPCOT,2022-02-07 09:50:00,26
EPCOT,2022-02-07 09:55:00,26
EPCOT,2022-02-07 10:00:00,26
EPCOT,2022-02-07 10:05:00,26
EPCOT,2022-02-07 10:10:00,31
EPCOT,2022-02-07 10:15:00,35
EPCOT,2022-02-07 10:20:00,36
EPCOT,2022-02-07 10:25:00,38
EPCOT,2022-02-07 10:30:00,40
EPCOT,2022-02-07 10:35:00,39
EPCOT,2022-02-07 10:40:00,41
EPCOT,2022-02-07 10:45:00,38
EPCOT,2022-02-07 10:50:00,41
EPCOT,2022-02-07 10:55:00,41
EPCOT,2022-02-07 11:00:00,40
EPCOT,2022-02-07 11:05:00,40
EPCOT,2022-02-07 11:10:00,42
EPCOT,2022-02-07 11:15:00,43
EPCOT,2022-02-07 11:20:00,43
EPCOT,2022-02-07 11:25:00,43
EPCOT,2022-02-07 11:30:00,44
EPCOT,2022-02-07 11:35:00,42
EPCOT,2022-02-07 11:40:00,44
EPCOT,2022-02-07 11:45:00,44
EPCOT,2022-02-07 11:50:00,45
EPCOT,2022-02-07 11:55:00,46
EPCOT,2022-02-07 12:00:00,48
EPCOT,2022-02-07 12:05:00,46
EPCOT,2022-02-07 12:10:00,45
EPCOT,2022-02-07 12:15:00,42
EPCOT,2022-02-07 12:20:00,39
EPCOT,2022-02-07 12:25:00,38
EPCOT,2022-02-07 12:30:00,38
EPCOT,2022-02-07 12:35:00,41
EPCOT,2022-02-07 12:40:00,40
EPCOT,2022-02-07 12:45:00,40
EPCOT,2022-02-07 12:50:00,38
EPCOT,2022-02-07 12:55:00,35
EPCOT,2022-02-07 13:00:00,34
EPCOT,2022-02-07 13:05:00,36
EPCOT,2022-02-07 13:10:00,36
EPCOT,2022-02-07 13:15:00,36
EPCOT,2022-02-07 13:20:00,35
EPCOT,2022-02-07 13:25:00,37
EPCOT,2022-02-07 13:30:00,38
EPCOT,2022-02-07 13:35:00,38
EPCOT,2022-02-07 13:40:00,39
EPCOT,2022-02-07 13:45:00,37
EPCOT,2022-02-07 13:50:00,38
EPCOT,2022-02-07 13:55:00,38
EPCOT,2022-02-07 14:00:00,38
EPCOT,2022-02-07 14:05:00,33
EPCOT,2022-02-07 14:10:00,34
EPCOT,2022-02-07 14:15:00,34
EPCOT,2022-02-07 14:20:00,33
EPCOT,2022-02-07 14:25:00,35
EPCOT,2022-02-07 14:30:00,36
EPCOT,2022-02-07 14:35:00,37
EPCOT,2022-02-07 14:40:00,34
EPCOT,2022-02-07 14:45:00,32
EPCOT,2022-02-07 14:50:00,31
EPCOT,2022-02-07 14:55:00,31
EPCOT,2022-02-07 15:00:00,30
EPCOT,2022-02-07 15:05:00,30
EPCOT,2022-02-07 15:10:00,32
EPCOT,2022-02-07 15:15:00,32
EPCOT,2022-02-07 15:20:00,32
EPCOT,2022-02-07 15:25:00,30
EPCOT,2022-02-07 15:30:00,32
EPCOT,2022-02-07 15:35:00,34
EPCOT,2022-02-07 15:40:00,34
EPCOT,2022-02-07 15:45:00,34
EPCOT,2022-02-07 15:50:00,37
EPCOT,2022-02-07 15:55:00,40
EPCOT,2022-02-07 16:00:00,40
EPCOT,2022-02-07 16:05:00,39
EPCOT,2022-02-07 16:10:00,40
EPCOT,2022-02-07 16:15:00,40
EPCOT,2022-02-07 16:20:00,41
EPCOT,2022-02-07 16:25:00,40
EPCOT,2022-02-07 16:30:00,40
EPCOT,2022-02-07 16:35:00,39
EPCOT,2022-02-07 16:40:00,39
EPCOT,2022-02-07 16:45:00,39
EPCOT,2022-02-07 16:50:00,39
EPCOT,2022-02-07 16:55:00,38
EPCOT,2022-02-07 17:00:00,34
EPCOT,2022-02-07 17:05:00,37
EPCOT,2022-02-07 17:10:00,37
EPCOT,2022-02-07 17:15:00,37
EPCOT,2022-02-07 17:20:00,39
EPCOT,2022-02-07 17:25:00,39
EPCOT,2022-02-07 17:30:00,39
EPCOT,2022-02-07 17:35:00,39
EPCOT,2022-02-07 17:40:00,39
EPCOT,2022-02-07 17:45:00,40
EPCOT,2022-02-07 17:50:00,40
EPCOT,2022-02-07 17:55:00,39
EPCOT,2022-02-07 18:00:00,39
EPCOT,2022-02-07 18:05:00,36
EPCOT,2022-02-07 18:10:00,39
EPCOT,2022-02-07 18:15:00,38
EPCOT,2022-02-07 18:20:00,35
EPCOT,2022-02-07 18:25:00,35
EPCOT,2022-02-07 18:30:00,36
EPCOT,2022-02-07 18:35:00,36
EPCOT,2022-02-07 18:40:00,34
EPCOT,2022-02-07 18:45:00,35
EPCOT,2022-02-07 18:50:00,36
EPCOT,2022-02-07 18:55:00,35
EPCOT,2022-02-07 19:00:00,35
EPCOT,2022-02-07 19:05:00,34
EPCOT,2022-02-07 19:10:00,32
EPCOT,2022-02-07 19:15:00,32
EPCOT,2022-02-07 19:20:00,32
EPCOT,2022-02-07 19:25:00,32
EPCOT,2022-02-07 19:30:00,30
EPCOT,2022-02-07 19:35:00,29
EPCOT,2022-02-07 19:40:00,29
EPCOT,2022-02-07 19:45:00,30
EPCOT,2022-02-07 19:50:00,30
EPCOT,2022-02-07 19:55:00,30
EPCOT,2022-02-07 20:00:00,30
EPCOT,2022-02-07 20:05:00,29
EPCOT,2022-02-07 20:10:00,29
EPCOT,2022-02-07 20:15:00,29
EPCOT,2022-02-07 20:20:00,28
EPCOT,2022-02-07 20:25:00,28
EPCOT,2022-02-07 20:30:00,29
EPCOT,2022-02-07 20:35:00,28
EPCOT,2022-02-07 20:40:00,28
EPCOT,2022-02-07 20:45:00,29
EPCOT,2022-02-07 20:50:00,26
EPCOT,2022-02-07 20:55:00,24
EPCOT,2022-02-07 21:00:00,24
EPCOT,2022-02-07 21:05:00,24
EPCOT,2022-02-07 21:10:00,19
EPCOT,2022-02-07 21:15:00,16
EPCOT,2022-02-07 21:20:00,16
EPCOT,2022-02-07 21:25:00,20
EPCOT,2022-02-07 21:30:00,20
EPCOT,2022-02-07 21:35:00,22
EPCOT,2022-02-07 21:40:00,23
EPCOT,2022-02-07 21:45:00,22
EPCOT,2022-02-07 21:50:00,23
EPCOT,2022-02-07 21:55:00,23
EPCOT,2022-02-07 22:00:00,22
EPCOT,2022-02-07 22:05:00,19
EPCOT,2022-02-07 22:10:00,19
EPCOT,2022-02-07 22:15:00,19
EPCOT,2022-02-07 22:20:00,18
EPCOT,2022-02-07 22:25:00,15
EPCOT,2022-02-07 22:30:00,14
EPCOT,2022-02-07 22:35:00,14
EPCOT,2022-02-07 22:40:00,12
EPCOT,2022-02-07 22:45:00,12
EPCOT,2022-02-07 22:50:00,11
EPCOT,2022-02-07 22:55:00,11
EPCOT,2022-02-07 23:00:00,11
EPCOT,2022-02-08 09:35:00,11
EPCOT,2022-02-08 09:40:00,19
EPCOT,2022-02-08 09:45:00,26
EPCOT,2022-02-08 09:50:00,26
EPCOT,2022-02-08 09:55:00,29
EPCOT,2022-02-08 10:00:00,33
EPCOT,2022-02-08 10:05:00,29
EPCOT,2022-02-08 10:10:00,31
EPCOT,2022-02-08 10:15:00,32
EPCOT,2022-02-08 10:20:00,31
EPCOT,2022-02-08 10:25:00,29
EPCOT,2022-02-08 10:30:00,29
EPCOT,2022-02-08 10:35:00,29
EPCOT,2022-02-08 10:40:00,29
EPCOT,2022-02-08 10:45:00,28
EPCOT,2022-02-08 10:50:00,26
EPCOT,2022-02-08 10:55:00,28
EPCOT,2022-02-08 11:00:00,28
EPCOT,2022-02-08 11:05:00,29
EPCOT,2022-02-08 11:10:00,28
EPCOT,2022-02-08 11:15:00,26
EPCOT,2022-02-08 11:20:00,28
EPCOT,2022-02-08 11:25:00,28
EPCOT,2022-02-08 11:30:00,30
EPCOT,2022-02-08 11:35:00,28
EPCOT,2022-02-08 11:40:00,25
EPCOT,2022-02-08 11:45:00,27
EPCOT,2022-02-08 11:50:00,27
EPCOT,2022-02-08 11:55:00,28
EPCOT,2022-02-08 12:00:00,28
EPCOT,2022-02-08 12:05:00,29
EPCOT,2022-02-08 12:10:00,27
EPCOT,2022-02-08 12:15:00,28
EPCOT,2022-02-08 12:20:00,27
EPCOT,2022-02-08 12:25:00,26
EPCOT,2022-02-08 12:30:00,26
EPCOT,2022-02-08 12:35:00,27
EPCOT,2022-02-08 12:40:00,30
EPCOT,2022-02-08 12:45:00,30
EPCOT,2022-02-08 12:50:00,29
EPCOT,2022-02-08 12:55:00,29
EPCOT,2022-02-08 13:00:00,30
EPCOT,2022-02-08 13:05:00,29
EPCOT,2022-02-08 13:10:00,32
EPCOT,2022-02-08 13:15:00,34
EPCOT,2022-02-08 13:20:00,34
EPCOT,2022-02-08 13:25:00,34
EPCOT,2022-02-08 13:30:00,31
EPCOT,2022-02-08 13:35:00,29
EPCOT,2022-02-08 13:40:00,29
EPCOT,2022-02-08 13:45:00,28
EPCOT,2022-02-08 13:50:00,28
EPCOT,2022-02-08 13:55:00,28
EPCOT,2022-02-08 14:00:00,28
EPCOT,2022-02-08 14:05:00,23
EPCOT,2022-02-08 14:10:00,30
EPCOT,2022-02-08 14:15:00,32
EPCOT,2022-02-08 14:20:00,31
EPCOT,2022-02-08 14:25:00,28
EPCOT,2022-02-08 14:30:00,28
EPCOT,2022-02-08 14:35:00,29
EPCOT,2022-02-08 14:40:00,30
EPCOT,2022-02-08 14:45:00,30
EPCOT,2022-02-08 14:50:00,30
EPCOT,2022-02-08 14:55:00,30
EPCOT,2022-02-08 15:00:00,28
EPCOT,2022-02-08 15:05:00,28
EPCOT,2022-02-08 15:10:00,28
EPCOT,2022-02-08 15:15:00,28
EPCOT,2022-02-08 15:20:00,28
EPCOT,2022-02-08 15:25:00,30
EPCOT,2022-02-08 15:30:00,30
EPCOT,2022-02-08 15:35:00,30
EPCOT,2022-02-08 15:40:00,30
EPCOT,2022-02-08 15:45:00,30
EPCOT,2022-02-08 15:50:00,22
EPCOT,2022-02-08 15:55:00,24
EPCOT,2022-02-08 16:00:00,24
EPCOT,2022-02-08 16:05:00,24
EPCOT,2022-02-08 16:10:00,24
EPCOT,2022-02-08 16:15:00,24
EPCOT,2022-02-08 16:20:00,21
EPCOT,2022-02-08 16:25:00,19
EPCOT,2022-02-08 16:30:00,19
EPCOT,2022-02-08 16:35:00,18
EPCOT,2022-02-08 16:40:00,17
EPCOT,2022-02-08 16:45:00,20
EPCOT,2022-02-08 16:50:00,18
EPCOT,2022-02-08 16:55:00,18
EPCOT,2022-02-08 17:00:00,20
EPCOT,2022-02-08 17:05:00,19
EPCOT,2022-02-08 17:10:00,17
EPCOT,2022-02-08 17:15:00,22
EPCOT,2022-02-08 17:20:00,23
EPCOT,2022-02-08 17:25:00,24
EPCOT,2022-02-08 17:30:00,24
EPCOT,2022-02-08 17:35:00,26
EPCOT,2022-02-08 17:40:00,29
EPCOT,2022-02-08 17:45:00,28
EPCOT,2022-02-08 17:50:00,29
EPCOT,2022-02-08 17:55:00,28
EPCOT,2022-02-08 18:00:00,28
EPCOT,2022-02-08 18:05:00,27
EPCOT,2022-02-08 18:10:00,27
EPCOT,2022-02-08 18:15:00,27
EPCOT,2022-02-08 18:20:00,27
EPCOT,2022-02-08 18:25:00,27
EPCOT,2022-02-08 18:30:00,27
EPCOT,2022-02-08 18:35:00,16
EPCOT,2022-02-08 18:40:00,16
EPCOT,2022-02-08 18:45:00,14
EPCOT,2022-02-08 18:50:00,18
EPCOT,2022-02-08 18:55:00,19
EPCOT,2022-02-08 19:00:00,19
EPCOT,2022-02-08 19:05:00,19
EPCOT,2022-02-08 19:10:00,19
EPCOT,2022-02-08 19:15:00,19
EPCOT,2022-02-08 19:20:00,18
EPCOT,2022-02-08 19:25:00,16
EPCOT,2022-02-08 19:30:00,16
EPCOT,2022-02-08 19:35:00,16
EPCOT,2022-02-08 19:40:00,16
EPCOT,2022-02-08 19:45:00,14
EPCOT,2022-02-08 19:50:00,20
EPCOT,2022-02-08 19:55:00,20
EPCOT,2022-02-08 20:00:00,20
EPCOT,2022-02-08 20:05:00,19
EPCOT,2022-02-08 20:10:00,21
EPCOT,2022-02-08 20:15:00,21
EPCOT,2022-02-08 20:20:00,20
EPCOT,2022-02-08 20:25:00,20
EPCOT,2022-02-08 20:30:00,19
EPCOT,2022-02-08 20:35:00,18
EPCOT,2022-02-08 20:40:00,18
EPCOT,2022-02-08 20:45:00,18
EPCOT,2022-02-08 20:50:00,18
EPCOT,2022-02-08 20:55:00,18
EPCOT,2022-02-08 21:00:00,18
EPCOT,2022-02-09 09:35:00,16
EPCOT,2022-02-09 09:40:00,14
EPCOT,2022-02-09 09:45:00,14
EPCOT,2022-02-09 09:50:00,14
EPCOT,2022-02-09 09:55:00,15
EPCOT,2022-02-09 10:00:00,15
EPCOT,2022-02-09 10:05:00,21
EPCOT,2022-02-09 10:10:00,24
EPCOT,2022-02-09 10:15:00,24
EPCOT,2022-02-09 10:20:00,30
EPCOT,2022-02-09 10:25:00,31
EPCOT,2022-02-09 10:30:00,32
EPCOT,2022-02-09 10:35:00,31
EPCOT,2022-02-09 10:40:00,33
EPCOT,2022-02-09 10:45:00,31
EPCOT,2022-02-09 10:50:00,36
EPCOT,2022-02-09 10:55:00,36
EPCOT,2022-02-09 11:00:00,36
EPCOT,2022-02-09 11:05:00,37
EPCOT,2022-02-09 11:10:00,36
EPCOT,2022-02-09 11:15:00,36
EPCOT,2022-02-09 11:20:00,30
EPCOT,2022-02-09 11:25:00,33
EPCOT,2022-02-09 11:30:00,33
EPCOT,2022-02-09 11:35:00,33
EPCOT,2022-02-09 11:40:00,34
EPCOT,2022-02-09 11:45:00,32
EPCOT,2022-02-09 11:50:00,36
EPCOT,2022-02-09 11:55:00,37
EPCOT,2022-02-09 12:00:00,35
EPCOT,2022-02-09 12:05:00,37
EPCOT,2022-02-09 12:10:00,32
EPCOT,2022-02-09 12:15:00,38
EPCOT,2022-02-09 12:20:00,36
EPCOT,2022-02-09 12:25:00,36
EPCOT,2022-02-09 12:30:00,36
EPCOT,2022-02-09 12:35:00,34
EPCOT,2022-02-09 12:40:00,29
EPCOT,2022-02-09 12:45:00,30
EPCOT,2022-02-09 12:50:00,30
EPCOT,2022-02-09 12:55:00,29
EPCOT,2022-02-09 13:00:00,28
EPCOT,2022-02-09 13:05:00,29
EPCOT,2022-02-09 13:10:00,27
EPCOT,2022-02-09 13:15:00,30
EPCOT,2022-02-09 13:20:00,31
EPCOT,2022-02-09 13:25:00,32
EPCOT,2022-02-09 13:30:00,32
EPCOT,2022-02-09 13:35:00,33
EPCOT,2022-02-09 13:40:00,33
EPCOT,2022-02-09 13:45:00,35
EPCOT,2022-02-09 13:50:00,35
EPCOT,2022-02-09 13:55:00,35
EPCOT,2022-02-09 14:00:00,34
EPCOT,2022-02-09 14:05:00,34
EPCOT,2022-02-09 14:10:00,34
EPCOT,2022-02-09 14:15:00,33
EPCOT,2022-02-09 14:20:00,31
EPCOT,2022-02-09 14:25:00,30
EPCOT,2022-02-09 14:30:00,29
EPCOT,2022-02-09 14:35:00,27
EPCOT,2022-02-09 14:40:00,26
EPCOT,2022-02-09 14:45:00,27
EPCOT,2022-02-09 14:50:00,27
EPCOT,2022-02-09 14:55:00,28
EPCOT,2022-02-09 15:00:00,30
EPCOT,2022-02-09 15:05:00,30
EPCOT,2022-02-09 15:10:00,28
EPCOT,2022-02-09 15:15:00,28
EPCOT,2022-02-09 15:20:00,28
EPCOT,2022-02-09 15:25:00,29
EPCOT,2022-02-09 15:30:00,31
EPCOT,2022-02-09 15:35:00,31
EPCOT,2022-02-09 15:40:00,36
EPCOT,2022-02-09 15:45:00,36
EPCOT,2022-02-09 15:50:00,38
EPCOT,2022-02-09 15:55:00,38
EPCOT,2022-02-09 16:00:00,38
EPCOT,2022-02-09 16:05:00,39
EPCOT,2022-02-09 16:10:00,39
EPCOT,2022-02-09 16:15:00,39
EPCOT,2022-02-09 16:20:00,39
EPCOT,2022-02-09 16:25:00,42
EPCOT,2022-02-09 16:30:00,42
EPCOT,2022-02-09 16:35:00,42
EPCOT,2022-02-09 16:40:00,39
EPCOT,2022-02-09 16:45:00,36
EPCOT,2022-02-09 16:50:00,36
EPCOT,2022-02-09 16:55:00,35
EPCOT,2022-02-09 17:00:00,35
EPCOT,2022-02-09 17:05:00,35
EPCOT,2022-02-09 17:10:00,34
EPCOT,2022-02-09 17:15:00,34
EPCOT,2022-02-09 17:20:00,34
EPCOT,2022-02-09 17:25:00,35
EPCOT,2022-02-09 17:30:00,35
EPCOT,2022-02-09 17:35:00,32
EPCOT,2022-02-09 17:40:00,31
EPCOT,2022-02-09 17:45:00,30
EPCOT,2022-02-09 17:50:00,30
EPCOT,2022-02-09 17:55:00,30
EPCOT,2022-02-09 18:00:00,31
EPCOT,2022-02-09 18:05:00,31
EPCOT,2022-02-09 18:10:00,30
EPCOT,2022-02-09 18:15:00,30
EPCOT,2022-02-09 18:20:00,27
EPCOT,2022-02-09 18:25:00,27
EPCOT,2022-02-09 18:30:00,25
EPCOT,2022-02-09 18:35:00,23
EPCOT,2022-02-09 18:40:00,24
EPCOT,2022-02-09 18:45:00,24
EPCOT,2022-02-09 18:50:00,22
EPCOT,2022-02-09 18:55:00,22
EPCOT,2022-02-09 19:00:00,24
EPCOT,2022-02-09 19:05:00,24
EPCOT,2022-02-09 19:10:00,24
EPCOT,2022-02-09 19:15:00,19
EPCOT,2022-02-09 19:20:00,19
EPCOT,2022-02-09 19:25:00,19
EPCOT,2022-02-09 19:30:00,19
EPCOT,2022-02-09 19:35:00,19
EPCOT,2022-02-09 19:40:00,19
EPCOT,2022-02-09 19:45:00,18
EPCOT,2022-02-09 19:50:00,18
EPCOT,2022-02-09 19:55:00,17
EPCOT,2022-02-09 20:00:00,17
EPCOT,2022-02-09 20:05:00,17
EPCOT,2022-02-09 20:10:00,16
EPCOT,2022-02-09 20:15:00,16
EPCOT,2022-02-09 20:20:00,20
EPCOT,2022-02-09 20:25:00,13
EPCOT,2022-02-09 20:30:00,13
EPCOT,2022-02-09 20:35:00,13
EPCOT,2022-02-09 20:40:00,13
EPCOT,2022-02-09 20:45:00,12
EPCOT,2022-02-09 20:50:00,11
EPCOT,2022-02-09 20:55:00,11
EPCOT,2022-02-09 21:00:00,9
EPCOT,2022-02-10 09:35:00,21
EPCOT,2022-02-10 09:40:00,21
EPCOT,2022-02-10 09:45:00,21
EPCOT,2022-02-10 09:50:00,24
EPCOT,2022-02-10 09:55:00,25
EPCOT,2022-02-10 10:00:00,26
EPCOT,2022-02-10 10:05:00,21
EPCOT,2022-02-10 10:10:00,25
EPCOT,2022-02-10 10:15:00,26
EPCOT,2022-02-10 10:20:00,27
EPCOT,2022-02-10 10:25:00,28
EPCOT,2022-02-10 10:30:00,28
EPCOT,2022-02-10 10:35:00,28
EPCOT,2022-02-10 10:40:00,26
EPCOT,2022-02-10 10:45:00,26
EPCOT,2022-02-10 10:50:00,26
EPCOT,2022-02-10 10:55:00,27
EPCOT,2022-02-10 11:00:00,28
EPCOT,2022-02-10 11:05:00,30
EPCOT,2022-02-10 11:10:00,30
EPCOT,2022-02-10 11:15:00,31
EPCOT,2022-02-10 11:20:00,31
EPCOT,2022-02-10 11:25:00,32
EPCOT,2022-02-10 11:30:00,33
EPCOT,2022-02-10 11:35:00,34
EPCOT,2022-02-10 11:40:00,33
EPCOT,2022-02-10 11:45:00,33
EPCOT,2022-02-10 11:50:00,32
EPCOT,2022-02-10 11:55:00,31
EPCOT,2022-02-10 12:00:00,32
EPCOT,2022-02-10 12:05:00,33
EPCOT,2022-02-10 12:10:00,33
EPCOT,2022-02-10 12:15:00,33
EPCOT,2022-02-10 12:20:00,35
EPCOT,2022-02-10 12:25:00,35
EPCOT,2022-02-10 12:30:00,35
EPCOT,2022-02-10 12:35:00,31
EPCOT,2022-02-10 12:40:00,30
EPCOT,2022-02-10 12:45:00,30
EPCOT,2022-02-10 12:50:00,30
EPCOT,2022-02-10 12:55:00,30
EPCOT,2022-02-10 13:00:00,29
EPCOT,2022-02-10 13:05:00,30
EPCOT,2022-02-10 13:10:00,30
EPCOT,2022-02-10 13:15:00,30
EPCOT,2022-02-10 13:20:00,30
EPCOT,2022-02-10 13:25:00,30
EPCOT,2022-02-10 13:30:00,30
EPCOT,2022-02-10 13:35:00,30
EPCOT,2022-02-10 13:40:00,30
EPCOT,2022-02-10 13:45:00,30
EPCOT,2022-02-10 13:50:00,30
EPCOT,2022-02-10 13:55:00,30
EPCOT,2022-02-10 14:00:00,29
EPCOT,2022-02-10 14:05:00,29
EPCOT,2022-02-10 14:10:00,29
EPCOT,2022-02-10 14:15:00,28
EPCOT,2022-02-10 14:20:00,29
EPCOT,2022-02-10 14:25:00,30
EPCOT,2022-02-10 14:30:00,30
EPCOT,2022-02-10 14:35:00,30
EPCOT,2022-02-10 14:40:00,31
EPCOT,2022-02-10 14:45:00,33
EPCOT,2022-02-10 14:50:00,35
EPCOT,2022-02-10 14:55:00,35
EPCOT,2022-02-10 15:00:00,35
EPCOT,2022-02-10 15:05:00,35
EPCOT,2022-02-10 15:10:00,34
EPCOT,2022-02-10 15:15:00,34
EPCOT,2022-02-10 15:20:00,33
EPCOT,2022-02-10 15:25:00,26
EPCOT,2022-02-10 15:30:00,26
EPCOT,2022-02-10 15:35:00,26
EPCOT,2022-02-10 15:40:00,41
EPCOT,2022-02-10 15:45:00,42
EPCOT,2022-02-10 15:50:00,37
EPCOT,2022-02-10 15:55:00,36
EPCOT,2022-02-10 16:00:00,36
EPCOT,2022-02-10 16:05:00,35
EPCOT,2022-02-10 16:10:00,34
EPCOT,2022-02-10 16:15:00,34
EPCOT,2022-02-10 16:20:00,35
EPCOT,2022-02-10 16:25:00,35
EPCOT,2022-02-10 16:30:00,34
EPCOT,2022-02-10 16:35:00,32
EPCOT,2022-02-10 16:40:00,31
EPCOT,2022-02-10 16:45:00,33
EPCOT,2022-02-10 16:50:00,34
EPCOT,2022-02-10 16:55:00,36
EPCOT,2022-02-10 17:00:00,36
EPCOT,2022-02-10 17:05:00,35
EPCOT,2022-02-10 17:10:00,35
EPCOT,2022-02-10 17:15:00,34
EPCOT,2022-02-10 17:20:00,34
EPCOT,2022-02-10 17:25:00,34
EPCOT,2022-02-10 17:30:00,34
EPCOT,2022-02-10 17:35:00,34
EPCOT,2022-02-10 17:40:00,32
EPCOT,2022-02-10 17:45:00,31
EPCOT,2022-02-10 17:50:00,31
EPCOT,2022-02-10 17:55:00,32
EPCOT,2022-02-10 18:00:00,32
EPCOT,2022-02-10 18:05:00,31
EPCOT,2022-02-10 18:10:00,31
EPCOT,2022-02-10 18:15:00,31
EPCOT,2022-02-10 18:20:00,26
EPCOT,2022-02-10 18:25:00,26
EPCOT,2022-02-10 18:30:00,26
EPCOT,2022-02-10 18:35:00,24
EPCOT,2022-02-10 18:40:00,25
EPCOT,2022-02-10 18:45:00,26
EPCOT,2022-02-10 18:50:00,28
EPCOT,2022-02-10 18:55:00,28
EPCOT,2022-02-10 19:00:00,28
EPCOT,2022-02-10 19:05:00,26
EPCOT,2022-02-10 19:10:00,21
EPCOT,2022-02-10 19:15:00,21
EPCOT,2022-02-10 19:20:00,21
EPCOT,2022-02-10 19:25:00,29
EPCOT,2022-02-10 19:30:00,33
EPCOT,2022-02-10 19:35:00,28
EPCOT,2022-02-10 19:40:00,27
EPCOT,2022-02-10 19:45:00,27
EPCOT,2022-02-10 19:50:00,29
EPCOT,2022-02-10 19:55:00,28
EPCOT,2022-02-10 20:00:00,28
EPCOT,2022-02-10 20:05:00,28
EPCOT,2022-02-10 20:10:00,30
EPCOT,2022-02-10 20:15:00,26
EPCOT,2022-02-10 20:20:00,22
EPCOT,2022-02-10 20:25:00,20
EPCOT,2022-02-10 20:30:00,20
EPCOT,2022-02-10 20:35:00,16
EPCOT,2022-02-10 20:40:00,14
EPCOT,2022-02-10 20:45:00,15
EPCOT,2022-02-10 20:50:00,13
EPCOT,2022-02-10 20:55:00,12
EPCOT,2022-02-10 21:00:00,12
EPCOT,2022-02-11 09:35:00,18
EPCOT,2022-02-11 09:40:00,22
EPCOT,2022-02-11 09:45:00,22
EPCOT,2022-02-11 09:50:00,19
EPCOT,2022-02-11 09:55:00,17
EPCOT,2022-02-11 10:00:00,17
EPCOT,2022-02-11 10:05:00,18
EPCOT,2022-02-11 10:10:00,19
EPCOT,2022-02-11 10:15:00,22
EPCOT,2022-02-11 10:20:00,24
EPCOT,2022-02-11 10:25:00,25
EPCOT,2022-02-11 10:30:00,20
EPCOT,2022-02-11 10:35:00,20
EPCOT,2022-02-11 10:40:00,23
EPCOT,2022-02-11 10:45:00,22
EPCOT,2022-02-11 10:50:00,24
EPCOT,2022-02-11 10:55:00,27
EPCOT,2022-02-11 11:00:00,28
EPCOT,2022-02-11 11:05:00,32
EPCOT,2022-02-11 11:10:00,39
EPCOT,2022-02-11 11:15:00,42
EPCOT,2022-02-11 11:20:00,42
EPCOT,2022-02-11 11:25:00,40
EPCOT,2022-02-11 11:30:00,40
EPCOT,2022-02-11 11:35:00,41
EPCOT,2022-02-11 11:40:00,40
EPCOT,2022-02-11 11:45:00,40
EPCOT,2022-02-11 11:50:00,38
EPCOT,2022-02-11 11:55:00,37
EPCOT,2022-02-11 12:00:00,34
EPCOT,2022-02-11 12:05:00,34
EPCOT,2022-02-11 12:10:00,34
EPCOT,2022-02-11 12:15:00,32
EPCOT,2022-02-11 12:20:00,30
EPCOT,2022-02-11 12:25:00,30
EPCOT,2022-02-11 12:30:00,30
EPCOT,2022-02-11 12:35:00,30
EPCOT,2022-02-11 12:40:00,32
EPCOT,2022-02-11 12:45:00,32
EPCOT,2022-02-11 12:50:00,29
EPCOT,2022-02-11 12:55:00,29
EPCOT,2022-02-11 13:00:00,29
EPCOT,2022-02-11 13:05:00,31
EPCOT,2022-02-11 13:10:00,32
EPCOT,2022-02-11 13:15:00,33
EPCOT,2022-02-11 13:20:00,31
EPCOT,2022-02-11 13:25:00,29
EPCOT,2022-02-11 13:30:00,29
EPCOT,2022-02-11 13:35:00,29
EPCOT,2022-02-11 13:40:00,29
EPCOT,2022-02-11 13:45:00,29
EPCOT,2022-02-11 13:50:00,28
EPCOT,2022-02-11 13:55:00,29
EPCOT,2022-02-11 14:00:00,29
EPCOT,2022-02-11 14:05:00,28
EPCOT,2022-02-11 14:10:00,27
EPCOT,2022-02-11 14:15:00,28
EPCOT,2022-02-11 14:20:00,28
EPCOT,2022-02-11 14:25:00,29
EPCOT,2022-02-11 14:30:00,27
EPCOT,2022-02-11 14:35:00,30
EPCOT,2022-02-11 14:40:00,28
EPCOT,2022-02-11 14:45:00,28
EPCOT,2022-02-11 14:50:00,30
EPCOT,2022-02-11 14:55:00,30
EPCOT,2022-02-11 15:00:00,28
EPCOT,2022-02-11 15:05:00,30
EPCOT,2022-02-11 15:10:00,32
EPCOT,2022-02-11 15:15:00,33
EPCOT,2022-02-11 15:20:00,34
EPCOT,2022-02-11 15:25:00,33
EPCOT,2022-02-11 15:30:00,33
EPCOT,2022-02-11 15:35:00,32
EPCOT,2022-02-11 15:40:00,32
EPCOT,2022-02-11 15:45:00,32
EPCOT,2022-02-11 15:50:00,32
