,Date,Time,Waiting Time
13448,06/23/2019,2019-06-23 09:34:01,0.0
13449,06/23/2019,2019-06-23 09:41:01,0.0
13450,06/23/2019,2019-06-23 09:48:02,0.0
13451,06/23/2019,2019-06-23 09:55:02,0.0
13452,06/23/2019,2019-06-23 10:01:02,0.0
13453,06/23/2019,2019-06-23 10:13:02,0.0
13454,06/23/2019,2019-06-23 10:20:02,0.0
13455,06/23/2019,2019-06-23 10:27:02,0.0
13456,06/23/2019,2019-06-23 10:34:02,0.0
13457,06/23/2019,2019-06-23 10:41:02,0.0
13458,06/23/2019,2019-06-23 10:48:01,0.0
13459,06/23/2019,2019-06-23 10:55:01,0.0
13460,06/23/2019,2019-06-23 11:01:02,0.0
13461,06/23/2019,2019-06-23 11:13:02,0.0
13462,06/23/2019,2019-06-23 11:20:02,0.0
13463,06/23/2019,2019-06-23 11:27:02,0.0
13464,06/23/2019,2019-06-23 11:34:01,0.0
13465,06/23/2019,2019-06-23 11:41:01,0.0
13466,06/23/2019,2019-06-23 11:48:02,0.0
13467,06/23/2019,2019-06-23 11:55:02,0.0
13468,06/23/2019,2019-06-23 12:01:02,0.0
13469,06/23/2019,2019-06-23 12:13:02,0.0
13470,06/23/2019,2019-06-23 12:20:01,0.0
13471,06/23/2019,2019-06-23 12:27:02,0.0
13472,06/23/2019,2019-06-23 12:34:01,0.0
13473,06/23/2019,2019-06-23 12:41:01,0.0
13474,06/23/2019,2019-06-23 12:48:02,0.0
13475,06/23/2019,2019-06-23 12:55:01,0.0
13476,06/23/2019,2019-06-23 13:01:01,0.0
13477,06/23/2019,2019-06-23 13:06:02,0.0
13478,06/23/2019,2019-06-23 13:13:04,0.0
13479,06/23/2019,2019-06-23 13:20:02,0.0
13480,06/23/2019,2019-06-23 13:27:02,0.0
13481,06/23/2019,2019-06-23 13:34:02,0.0
13482,06/23/2019,2019-06-23 13:41:02,0.0
13483,06/23/2019,2019-06-23 13:48:02,0.0
13484,06/23/2019,2019-06-23 13:55:02,0.0
13485,06/23/2019,2019-06-23 14:01:01,0.0
13486,06/23/2019,2019-06-23 14:06:02,0.0
13487,06/23/2019,2019-06-23 14:13:02,0.0
13488,06/23/2019,2019-06-23 14:20:03,0.0
13489,06/23/2019,2019-06-23 14:27:02,0.0
13490,06/23/2019,2019-06-23 14:34:02,0.0
13491,06/23/2019,2019-06-23 14:41:02,0.0
13492,06/23/2019,2019-06-23 14:48:02,0.0
13493,06/23/2019,2019-06-23 14:55:02,0.0
13494,06/23/2019,2019-06-23 15:01:02,0.0
13495,06/23/2019,2019-06-23 15:13:02,0.0
13496,06/23/2019,2019-06-23 15:20:02,0.0
13497,06/23/2019,2019-06-23 15:27:02,0.0
13498,06/23/2019,2019-06-23 15:34:02,0.0
13499,06/23/2019,2019-06-23 15:41:02,0.0
13500,06/23/2019,2019-06-23 15:48:01,0.0
13501,06/23/2019,2019-06-23 15:55:02,0.0
13502,06/23/2019,2019-06-23 16:01:02,0.0
13503,06/23/2019,2019-06-23 16:13:02,0.0
13504,06/23/2019,2019-06-23 16:20:01,0.0
13505,06/23/2019,2019-06-23 16:27:01,0.0
13506,06/23/2019,2019-06-23 16:34:02,0.0
13507,06/23/2019,2019-06-23 16:41:02,0.0
13508,06/23/2019,2019-06-23 16:48:02,0.0
13509,06/23/2019,2019-06-23 16:55:01,0.0
13510,06/23/2019,2019-06-23 17:01:02,0.0
13511,06/23/2019,2019-06-23 17:13:01,0.0
13512,06/23/2019,2019-06-23 17:20:01,0.0
13513,06/23/2019,2019-06-23 17:27:02,0.0
13514,06/23/2019,2019-06-23 17:34:02,0.0
13515,06/23/2019,2019-06-23 17:41:02,0.0
13516,06/23/2019,2019-06-23 17:48:01,0.0
13517,06/23/2019,2019-06-23 17:55:01,0.0
13518,06/23/2019,2019-06-23 18:01:02,0.0
13519,06/23/2019,2019-06-23 18:13:02,0.0
13520,06/23/2019,2019-06-23 18:20:02,0.0
13521,06/23/2019,2019-06-23 18:27:02,0.0
13522,06/23/2019,2019-06-23 18:34:02,0.0
13523,06/23/2019,2019-06-23 18:41:01,0.0
13524,06/23/2019,2019-06-23 18:48:02,0.0
13525,06/23/2019,2019-06-23 18:55:01,0.0
13526,06/23/2019,2019-06-23 19:01:02,0.0
13527,06/23/2019,2019-06-23 19:13:02,0.0
13528,06/23/2019,2019-06-23 19:20:02,0.0
13529,06/23/2019,2019-06-23 19:27:02,0.0
13530,06/23/2019,2019-06-23 19:34:02,0.0
13531,06/23/2019,2019-06-23 19:41:02,0.0
13532,06/23/2019,2019-06-23 19:48:02,0.0
13533,06/23/2019,2019-06-23 19:55:02,0.0
13534,06/23/2019,2019-06-23 20:01:02,0.0
13535,06/23/2019,2019-06-23 20:13:02,0.0
13536,06/23/2019,2019-06-23 20:20:02,0.0
13537,06/23/2019,2019-06-23 20:27:02,0.0
13538,06/23/2019,2019-06-23 20:34:01,0.0
13539,06/23/2019,2019-06-23 20:41:01,0.0
13540,06/23/2019,2019-06-23 20:48:02,0.0
13541,06/23/2019,2019-06-23 20:55:02,0.0
13542,06/23/2019,2019-06-23 21:01:02,0.0
13543,06/23/2019,2019-06-23 21:13:02,0.0
13544,06/23/2019,2019-06-23 21:20:01,0.0
13545,06/23/2019,2019-06-23 21:27:02,0.0
13546,06/23/2019,2019-06-23 21:34:02,0.0
13547,06/23/2019,2019-06-23 21:41:02,0.0
13548,06/23/2019,2019-06-23 21:48:02,0.0
13549,06/23/2019,2019-06-23 21:55:02,0.0
13550,06/23/2019,2019-06-23 22:01:01,0.0
13551,06/24/2019,2019-06-24 09:13:02,0.0
13552,06/24/2019,2019-06-24 09:20:02,0.0
13553,06/24/2019,2019-06-24 09:27:02,0.0
13554,06/24/2019,2019-06-24 09:34:02,0.0
13555,06/24/2019,2019-06-24 09:41:02,0.0
13556,06/24/2019,2019-06-24 09:48:02,0.0
13557,06/24/2019,2019-06-24 09:55:01,0.0
13558,06/24/2019,2019-06-24 10:01:02,0.0
13559,06/24/2019,2019-06-24 10:13:02,0.0
13560,06/24/2019,2019-06-24 10:20:02,0.0
13561,06/24/2019,2019-06-24 10:27:01,0.0
13562,06/24/2019,2019-06-24 10:34:01,0.0
13563,06/24/2019,2019-06-24 10:41:01,0.0
13564,06/24/2019,2019-06-24 10:48:02,0.0
13565,06/24/2019,2019-06-24 10:55:02,0.0
13566,06/24/2019,2019-06-24 11:01:02,0.0
13567,06/24/2019,2019-06-24 11:13:02,0.0
13568,06/24/2019,2019-06-24 11:20:02,0.0
13569,06/24/2019,2019-06-24 11:27:02,0.0
13570,06/24/2019,2019-06-24 11:34:02,0.0
13571,06/24/2019,2019-06-24 11:41:02,0.0
13572,06/24/2019,2019-06-24 11:48:01,0.0
13573,06/24/2019,2019-06-24 11:55:05,0.0
13574,06/24/2019,2019-06-24 12:01:02,0.0
13575,06/24/2019,2019-06-24 12:13:01,0.0
13576,06/24/2019,2019-06-24 12:20:02,0.0
13577,06/24/2019,2019-06-24 12:27:02,0.0
13578,06/24/2019,2019-06-24 12:34:02,0.0
13579,06/24/2019,2019-06-24 12:41:02,0.0
13580,06/24/2019,2019-06-24 12:48:02,0.0
13581,06/24/2019,2019-06-24 12:55:02,0.0
13582,06/24/2019,2019-06-24 13:01:02,0.0
13583,06/24/2019,2019-06-24 13:13:02,0.0
13584,06/24/2019,2019-06-24 13:20:02,0.0
13585,06/24/2019,2019-06-24 13:27:01,0.0
13586,06/24/2019,2019-06-24 13:34:02,0.0
13587,06/24/2019,2019-06-24 13:41:02,0.0
13588,06/24/2019,2019-06-24 13:48:01,0.0
13589,06/24/2019,2019-06-24 13:55:02,0.0
13590,06/24/2019,2019-06-24 14:01:02,0.0
13591,06/24/2019,2019-06-24 14:13:02,0.0
13592,06/24/2019,2019-06-24 14:20:02,0.0
13593,06/24/2019,2019-06-24 14:27:01,0.0
13594,06/24/2019,2019-06-24 14:34:02,0.0
13595,06/24/2019,2019-06-24 14:41:01,0.0
13596,06/24/2019,2019-06-24 14:48:02,0.0
13597,06/24/2019,2019-06-24 14:55:02,0.0
13598,06/24/2019,2019-06-24 15:01:03,0.0
13599,06/24/2019,2019-06-24 15:13:01,0.0
13600,06/24/2019,2019-06-24 15:20:02,0.0
13601,06/24/2019,2019-06-24 15:27:01,0.0
13602,06/24/2019,2019-06-24 15:34:02,0.0
13603,06/24/2019,2019-06-24 15:41:02,0.0
13604,06/24/2019,2019-06-24 15:48:02,0.0
13605,06/24/2019,2019-06-24 15:55:02,0.0
13606,06/24/2019,2019-06-24 16:01:02,0.0
13607,06/24/2019,2019-06-24 16:13:02,0.0
13608,06/24/2019,2019-06-24 16:20:02,0.0
13609,06/24/2019,2019-06-24 16:27:02,0.0
13610,06/24/2019,2019-06-24 16:34:02,0.0
13611,06/24/2019,2019-06-24 16:41:02,0.0
13612,06/24/2019,2019-06-24 16:48:02,0.0
13613,06/24/2019,2019-06-24 16:55:01,0.0
13614,06/24/2019,2019-06-24 17:01:02,0.0
13615,06/24/2019,2019-06-24 17:13:01,0.0
13616,06/24/2019,2019-06-24 17:20:02,0.0
13617,06/24/2019,2019-06-24 17:27:02,0.0
13618,06/24/2019,2019-06-24 17:34:02,0.0
13619,06/24/2019,2019-06-24 17:41:03,0.0
13620,06/24/2019,2019-06-24 17:48:02,0.0
13621,06/24/2019,2019-06-24 17:55:02,0.0
13622,06/24/2019,2019-06-24 18:01:02,0.0
13623,06/24/2019,2019-06-24 18:13:01,0.0
13624,06/24/2019,2019-06-24 18:20:02,0.0
13625,06/24/2019,2019-06-24 18:27:01,0.0
13626,06/24/2019,2019-06-24 18:34:02,0.0
13627,06/24/2019,2019-06-24 18:41:02,0.0
13628,06/24/2019,2019-06-24 18:48:02,0.0
13629,06/24/2019,2019-06-24 18:55:02,0.0
13630,06/24/2019,2019-06-24 19:01:02,0.0
13631,06/24/2019,2019-06-24 19:13:02,0.0
13632,06/24/2019,2019-06-24 19:20:02,0.0
13633,06/24/2019,2019-06-24 19:27:02,0.0
13634,06/24/2019,2019-06-24 19:34:02,0.0
13635,06/24/2019,2019-06-24 19:41:02,0.0
13636,06/24/2019,2019-06-24 19:48:02,0.0
13637,06/24/2019,2019-06-24 19:55:02,0.0
13638,06/24/2019,2019-06-24 20:01:02,0.0
13639,06/24/2019,2019-06-24 20:13:02,0.0
13640,06/24/2019,2019-06-24 20:20:02,0.0
13641,06/24/2019,2019-06-24 20:27:02,0.0
13642,06/24/2019,2019-06-24 20:34:02,0.0
13643,06/24/2019,2019-06-24 20:41:02,0.0
13644,06/24/2019,2019-06-24 20:48:02,0.0
13645,06/24/2019,2019-06-24 20:55:02,0.0
13646,06/24/2019,2019-06-24 21:01:01,0.0
13647,06/24/2019,2019-06-24 21:06:02,0.0
13648,06/24/2019,2019-06-24 21:13:02,0.0
13649,06/24/2019,2019-06-24 21:20:01,0.0
13650,06/24/2019,2019-06-24 21:27:02,0.0
13651,06/24/2019,2019-06-24 21:34:02,0.0
13652,06/24/2019,2019-06-24 21:41:02,0.0
13653,06/24/2019,2019-06-24 21:48:02,0.0
13654,06/24/2019,2019-06-24 21:55:02,0.0
13655,06/24/2019,2019-06-24 22:01:02,0.0
13656,06/24/2019,2019-06-24 22:13:02,0.0
13657,06/24/2019,2019-06-24 22:20:02,0.0
13658,06/24/2019,2019-06-24 22:27:02,0.0
13659,06/24/2019,2019-06-24 22:34:02,0.0
13660,06/24/2019,2019-06-24 22:41:02,0.0
13661,06/24/2019,2019-06-24 22:48:02,0.0
13662,06/24/2019,2019-06-24 22:55:02,0.0
13663,06/25/2019,2019-06-25 09:13:02,0.0
13664,06/25/2019,2019-06-25 09:20:03,0.0
13665,06/25/2019,2019-06-25 09:27:02,0.0
13666,06/25/2019,2019-06-25 09:34:02,0.0
13667,06/25/2019,2019-06-25 09:41:02,0.0
13668,06/25/2019,2019-06-25 09:48:02,0.0
13669,06/25/2019,2019-06-25 09:55:02,0.0
13670,06/25/2019,2019-06-25 10:01:01,0.0
13671,06/25/2019,2019-06-25 10:13:02,0.0
13672,06/25/2019,2019-06-25 10:20:02,0.0
13673,06/25/2019,2019-06-25 10:27:02,0.0
13674,06/25/2019,2019-06-25 10:34:01,0.0
13675,06/25/2019,2019-06-25 10:41:01,0.0
13676,06/25/2019,2019-06-25 10:48:01,0.0
13677,06/25/2019,2019-06-25 10:55:01,0.0
13678,06/25/2019,2019-06-25 11:01:02,0.0
13679,06/25/2019,2019-06-25 11:13:02,0.0
13680,06/25/2019,2019-06-25 11:20:02,0.0
13681,06/25/2019,2019-06-25 11:27:01,0.0
13682,06/25/2019,2019-06-25 11:34:02,0.0
13683,06/25/2019,2019-06-25 11:41:02,0.0
13684,06/25/2019,2019-06-25 11:48:01,0.0
13685,06/25/2019,2019-06-25 11:55:02,0.0
13686,06/25/2019,2019-06-25 12:01:02,0.0
13687,06/25/2019,2019-06-25 12:13:01,0.0
13688,06/25/2019,2019-06-25 12:20:01,0.0
13689,06/25/2019,2019-06-25 12:27:01,0.0
13690,06/25/2019,2019-06-25 12:34:02,0.0
13691,06/25/2019,2019-06-25 12:41:02,0.0
13692,06/25/2019,2019-06-25 12:48:02,0.0
13693,06/25/2019,2019-06-25 12:55:01,0.0
13694,06/25/2019,2019-06-25 13:01:02,0.0
13695,06/25/2019,2019-06-25 13:13:01,0.0
13696,06/25/2019,2019-06-25 13:20:02,0.0
13697,06/25/2019,2019-06-25 13:27:02,0.0
13698,06/25/2019,2019-06-25 13:34:03,0.0
13699,06/25/2019,2019-06-25 13:41:02,0.0
13700,06/25/2019,2019-06-25 13:48:02,0.0
13701,06/25/2019,2019-06-25 13:55:04,0.0
13702,06/25/2019,2019-06-25 14:01:02,0.0
13703,06/25/2019,2019-06-25 14:13:01,0.0
13704,06/25/2019,2019-06-25 14:20:02,0.0
13705,06/25/2019,2019-06-25 14:27:02,0.0
13706,06/25/2019,2019-06-25 14:34:01,0.0
13707,06/25/2019,2019-06-25 14:41:02,0.0
13708,06/25/2019,2019-06-25 14:48:02,0.0
13709,06/25/2019,2019-06-25 14:55:02,0.0
13710,06/25/2019,2019-06-25 15:01:02,0.0
13711,06/25/2019,2019-06-25 15:13:02,0.0
13712,06/25/2019,2019-06-25 15:20:02,0.0
13713,06/25/2019,2019-06-25 15:27:01,0.0
13714,06/25/2019,2019-06-25 15:34:02,0.0
13715,06/25/2019,2019-06-25 15:41:02,0.0
13716,06/25/2019,2019-06-25 15:48:02,0.0
13717,06/25/2019,2019-06-25 15:55:02,0.0
13718,06/25/2019,2019-06-25 16:01:02,0.0
13719,06/25/2019,2019-06-25 16:13:02,0.0
13720,06/25/2019,2019-06-25 16:20:02,0.0
13721,06/25/2019,2019-06-25 16:27:02,0.0
13722,06/25/2019,2019-06-25 16:34:02,0.0
13723,06/25/2019,2019-06-25 16:41:02,0.0
13724,06/25/2019,2019-06-25 16:48:02,0.0
13725,06/25/2019,2019-06-25 16:55:01,0.0
13726,06/25/2019,2019-06-25 17:01:02,0.0
13727,06/25/2019,2019-06-25 17:13:02,0.0
13728,06/25/2019,2019-06-25 17:20:02,0.0
13729,06/25/2019,2019-06-25 17:27:02,0.0
13730,06/25/2019,2019-06-25 17:34:02,0.0
13731,06/25/2019,2019-06-25 17:41:01,0.0
13732,06/25/2019,2019-06-25 17:48:02,0.0
13733,06/25/2019,2019-06-25 17:55:01,0.0
13734,06/25/2019,2019-06-25 18:01:01,0.0
13735,06/25/2019,2019-06-25 18:06:02,0.0
13736,06/25/2019,2019-06-25 18:13:02,0.0
13737,06/25/2019,2019-06-25 18:20:02,0.0
13738,06/25/2019,2019-06-25 18:27:01,0.0
13739,06/25/2019,2019-06-25 18:34:01,0.0
13740,06/25/2019,2019-06-25 18:41:01,0.0
13741,06/25/2019,2019-06-25 20:13:02,0.0
13742,06/25/2019,2019-06-25 20:20:02,0.0
13743,06/25/2019,2019-06-25 20:27:02,0.0
13744,06/25/2019,2019-06-25 20:34:02,0.0
13745,06/25/2019,2019-06-25 20:41:01,0.0
13746,06/25/2019,2019-06-25 21:27:02,0.0
13747,06/25/2019,2019-06-25 21:34:02,0.0
13748,06/25/2019,2019-06-25 21:41:02,0.0
13749,06/25/2019,2019-06-25 21:48:02,0.0
13750,06/25/2019,2019-06-25 21:55:02,0.0
13751,06/25/2019,2019-06-25 22:01:02,0.0
13752,06/25/2019,2019-06-25 22:13:02,0.0
13753,06/25/2019,2019-06-25 22:20:01,0.0
13754,06/25/2019,2019-06-25 22:27:02,0.0
13755,06/25/2019,2019-06-25 22:34:02,0.0
13756,06/25/2019,2019-06-25 22:41:02,0.0
13757,06/25/2019,2019-06-25 22:48:02,0.0
13758,06/25/2019,2019-06-25 22:55:02,0.0
13759,06/26/2019,2019-06-26 09:13:02,0.0
13760,06/26/2019,2019-06-26 09:20:02,0.0
13761,06/26/2019,2019-06-26 09:27:02,0.0
13762,06/26/2019,2019-06-26 09:34:02,0.0
13763,06/26/2019,2019-06-26 09:41:02,0.0
13764,06/26/2019,2019-06-26 09:48:02,0.0
13765,06/26/2019,2019-06-26 09:55:02,0.0
13766,06/26/2019,2019-06-26 10:01:02,0.0
13767,06/26/2019,2019-06-26 10:13:02,0.0
13768,06/26/2019,2019-06-26 10:20:02,0.0
13769,06/26/2019,2019-06-26 10:27:02,0.0
13770,06/26/2019,2019-06-26 10:34:02,0.0
13771,06/26/2019,2019-06-26 10:41:01,0.0
13772,06/26/2019,2019-06-26 10:48:02,0.0
13773,06/26/2019,2019-06-26 10:55:02,0.0
13774,06/26/2019,2019-06-26 11:01:02,0.0
13775,06/26/2019,2019-06-26 11:13:02,0.0
13776,06/26/2019,2019-06-26 11:20:02,0.0
13777,06/26/2019,2019-06-26 11:27:02,0.0
13778,06/26/2019,2019-06-26 11:34:02,0.0
13779,06/26/2019,2019-06-26 11:41:02,0.0
13780,06/26/2019,2019-06-26 11:48:02,0.0
13781,06/26/2019,2019-06-26 11:55:02,0.0
13782,06/26/2019,2019-06-26 12:01:02,0.0
13783,06/26/2019,2019-06-26 12:13:02,0.0
13784,06/26/2019,2019-06-26 12:20:02,0.0
13785,06/26/2019,2019-06-26 12:27:02,0.0
13786,06/26/2019,2019-06-26 12:34:01,0.0
13787,06/26/2019,2019-06-26 12:41:02,0.0
13788,06/26/2019,2019-06-26 12:48:02,0.0
13789,06/26/2019,2019-06-26 12:55:03,0.0
13790,06/26/2019,2019-06-26 13:01:02,0.0
13791,06/26/2019,2019-06-26 13:13:02,0.0
13792,06/26/2019,2019-06-26 13:20:01,0.0
13793,06/26/2019,2019-06-26 13:27:02,0.0
13794,06/26/2019,2019-06-26 13:34:02,0.0
13795,06/26/2019,2019-06-26 13:41:01,0.0
13796,06/26/2019,2019-06-26 13:48:02,0.0
13797,06/26/2019,2019-06-26 13:55:02,0.0
13798,06/26/2019,2019-06-26 14:01:02,0.0
13799,06/26/2019,2019-06-26 14:13:02,0.0
13800,06/26/2019,2019-06-26 14:20:01,0.0
13801,06/26/2019,2019-06-26 14:27:01,0.0
13802,06/26/2019,2019-06-26 14:34:02,0.0
13803,06/26/2019,2019-06-26 14:41:02,0.0
13804,06/26/2019,2019-06-26 14:48:02,0.0
13805,06/26/2019,2019-06-26 14:55:02,0.0
13806,06/26/2019,2019-06-26 15:01:02,0.0
13807,06/26/2019,2019-06-26 15:13:02,0.0
13808,06/26/2019,2019-06-26 15:20:02,0.0
13809,06/26/2019,2019-06-26 15:27:01,0.0
13810,06/26/2019,2019-06-26 15:34:02,0.0
13811,06/26/2019,2019-06-26 15:41:02,0.0
13812,06/26/2019,2019-06-26 15:48:01,0.0
13813,06/26/2019,2019-06-26 15:55:02,0.0
13814,06/26/2019,2019-06-26 16:01:02,0.0
13815,06/26/2019,2019-06-26 16:13:01,0.0
13816,06/26/2019,2019-06-26 16:20:01,0.0
13817,06/26/2019,2019-06-26 16:27:02,0.0
13818,06/26/2019,2019-06-26 16:34:01,0.0
13819,06/26/2019,2019-06-26 16:41:02,0.0
13820,06/26/2019,2019-06-26 16:48:02,0.0
13821,06/26/2019,2019-06-26 16:55:02,0.0
13822,06/26/2019,2019-06-26 17:01:02,0.0
13823,06/26/2019,2019-06-26 17:13:02,0.0
13824,06/26/2019,2019-06-26 17:20:02,0.0
13825,06/26/2019,2019-06-26 17:27:02,0.0
13826,06/26/2019,2019-06-26 17:34:01,0.0
13827,06/26/2019,2019-06-26 17:41:02,0.0
13828,06/26/2019,2019-06-26 17:48:02,0.0
13829,06/26/2019,2019-06-26 17:55:02,0.0
13830,06/26/2019,2019-06-26 18:01:02,0.0
13831,06/26/2019,2019-06-26 18:13:01,0.0
13832,06/26/2019,2019-06-26 18:20:01,0.0
13833,06/26/2019,2019-06-26 18:27:02,0.0
13834,06/26/2019,2019-06-26 18:34:02,0.0
13835,06/26/2019,2019-06-26 18:41:02,0.0
13836,06/26/2019,2019-06-26 18:48:02,0.0
13837,06/26/2019,2019-06-26 18:55:02,0.0
13838,06/26/2019,2019-06-26 19:01:03,0.0
13839,06/26/2019,2019-06-26 19:13:02,0.0
13840,06/26/2019,2019-06-26 19:20:02,0.0
13841,06/26/2019,2019-06-26 19:27:02,0.0
13842,06/26/2019,2019-06-26 19:34:02,0.0
13843,06/26/2019,2019-06-26 19:41:02,0.0
13844,06/26/2019,2019-06-26 19:48:02,0.0
13845,06/26/2019,2019-06-26 19:55:03,0.0
13846,06/26/2019,2019-06-26 20:01:02,0.0
13847,06/26/2019,2019-06-26 20:13:01,0.0
13848,06/26/2019,2019-06-26 20:20:02,0.0
13849,06/26/2019,2019-06-26 20:27:02,0.0
13850,06/26/2019,2019-06-26 20:34:01,0.0
13851,06/26/2019,2019-06-26 20:41:01,0.0
13852,06/26/2019,2019-06-26 20:48:01,0.0
13853,06/26/2019,2019-06-26 20:55:01,0.0
13854,06/26/2019,2019-06-26 21:01:02,0.0
13855,06/26/2019,2019-06-26 21:13:02,0.0
13856,06/26/2019,2019-06-26 21:20:01,0.0
13857,06/26/2019,2019-06-26 21:27:02,0.0
13858,06/26/2019,2019-06-26 21:34:02,0.0
13859,06/26/2019,2019-06-26 21:41:02,0.0
13860,06/26/2019,2019-06-26 21:48:02,0.0
13861,06/26/2019,2019-06-26 21:55:02,0.0
13862,06/26/2019,2019-06-26 22:01:02,0.0
13863,06/26/2019,2019-06-26 22:13:02,0.0
13864,06/26/2019,2019-06-26 22:20:02,0.0
13865,06/26/2019,2019-06-26 22:27:02,0.0
13866,06/26/2019,2019-06-26 22:34:02,0.0
13867,06/26/2019,2019-06-26 22:41:01,0.0
13868,06/26/2019,2019-06-26 22:48:01,0.0
13869,06/26/2019,2019-06-26 22:55:02,0.0
13870,06/27/2019,2019-06-27 13:20:02,0.0
13871,06/27/2019,2019-06-27 13:27:01,0.0
13872,06/27/2019,2019-06-27 13:34:02,0.0
13873,06/27/2019,2019-06-27 13:41:01,0.0
13874,06/27/2019,2019-06-27 13:48:02,0.0
13875,06/27/2019,2019-06-27 13:55:02,0.0
13876,06/27/2019,2019-06-27 14:01:02,0.0
13877,06/27/2019,2019-06-27 14:13:01,0.0
13878,06/27/2019,2019-06-27 14:20:02,0.0
13879,06/27/2019,2019-06-27 14:27:02,0.0
13880,06/27/2019,2019-06-27 14:34:01,0.0
13881,06/27/2019,2019-06-27 14:41:02,0.0
13882,06/27/2019,2019-06-27 14:48:01,0.0
13883,06/27/2019,2019-06-27 14:55:01,0.0
13884,06/27/2019,2019-06-27 15:01:01,0.0
13885,06/27/2019,2019-06-27 15:13:02,0.0
13886,06/27/2019,2019-06-27 15:20:01,0.0
13887,06/27/2019,2019-06-27 15:27:01,0.0
13888,06/27/2019,2019-06-27 15:34:01,0.0
13889,06/27/2019,2019-06-27 15:41:02,0.0
13890,06/27/2019,2019-06-27 15:48:01,0.0
13891,06/27/2019,2019-06-27 15:55:02,0.0
13892,06/27/2019,2019-06-27 16:01:02,0.0
13893,06/27/2019,2019-06-27 16:13:02,0.0
13894,06/27/2019,2019-06-27 16:20:02,0.0
13895,06/27/2019,2019-06-27 16:27:02,0.0
13896,06/27/2019,2019-06-27 16:34:02,0.0
13897,06/27/2019,2019-06-27 16:41:02,0.0
13898,06/27/2019,2019-06-27 16:48:02,0.0
13899,06/27/2019,2019-06-27 16:55:01,0.0
13900,06/27/2019,2019-06-27 17:01:02,0.0
13901,06/27/2019,2019-06-27 17:13:01,0.0
13902,06/27/2019,2019-06-27 17:20:01,0.0
13903,06/27/2019,2019-06-27 17:27:02,0.0
13904,06/27/2019,2019-06-27 17:34:02,0.0
13905,06/27/2019,2019-06-27 17:41:02,0.0
13906,06/27/2019,2019-06-27 17:48:02,0.0
13907,06/27/2019,2019-06-27 17:55:02,0.0
13908,06/27/2019,2019-06-27 18:01:02,0.0
13909,06/27/2019,2019-06-27 18:13:01,0.0
13910,06/27/2019,2019-06-27 18:20:02,0.0
13911,06/27/2019,2019-06-27 18:27:02,0.0
13912,06/27/2019,2019-06-27 18:34:02,0.0
13913,06/27/2019,2019-06-27 18:41:02,0.0
13914,06/27/2019,2019-06-27 18:48:02,0.0
13915,06/27/2019,2019-06-27 18:55:01,0.0
13916,06/27/2019,2019-06-27 19:01:02,0.0
13917,06/27/2019,2019-06-27 19:13:02,0.0
13918,06/27/2019,2019-06-27 19:20:02,0.0
13919,06/27/2019,2019-06-27 19:27:02,0.0
13920,06/27/2019,2019-06-27 19:34:02,0.0
13921,06/27/2019,2019-06-27 19:41:02,0.0
13922,06/27/2019,2019-06-27 19:48:02,0.0
13923,06/27/2019,2019-06-27 19:55:02,0.0
13924,06/27/2019,2019-06-27 20:01:02,0.0
13925,06/27/2019,2019-06-27 20:13:01,0.0
13926,06/27/2019,2019-06-27 20:20:02,0.0
13927,06/27/2019,2019-06-27 20:27:02,0.0
13928,06/27/2019,2019-06-27 20:34:02,0.0
13929,06/27/2019,2019-06-27 20:41:02,0.0
13930,06/27/2019,2019-06-27 20:48:02,0.0
13931,06/27/2019,2019-06-27 20:55:02,0.0
13932,06/27/2019,2019-06-27 21:01:02,0.0
13933,06/27/2019,2019-06-27 21:13:02,0.0
13934,06/27/2019,2019-06-27 21:20:02,0.0
13935,06/27/2019,2019-06-27 21:27:02,0.0
13936,06/27/2019,2019-06-27 21:34:01,0.0
13937,06/27/2019,2019-06-27 21:41:02,0.0
13938,06/27/2019,2019-06-27 21:48:02,0.0
13939,06/27/2019,2019-06-27 21:55:01,0.0
13940,06/27/2019,2019-06-27 22:01:02,0.0
13941,06/27/2019,2019-06-27 22:13:02,0.0
13942,06/27/2019,2019-06-27 22:20:02,0.0
13943,06/27/2019,2019-06-27 22:27:02,0.0
13944,06/27/2019,2019-06-27 22:34:01,0.0
13945,06/27/2019,2019-06-27 22:41:01,0.0
13946,06/27/2019,2019-06-27 22:48:02,0.0
13947,06/27/2019,2019-06-27 22:55:02,0.0
13948,06/28/2019,2019-06-28 09:13:02,0.0
13949,06/28/2019,2019-06-28 09:20:02,0.0
13950,06/28/2019,2019-06-28 09:27:02,0.0
13951,06/28/2019,2019-06-28 09:34:02,0.0
13952,06/28/2019,2019-06-28 09:41:02,0.0
13953,06/28/2019,2019-06-28 09:48:02,0.0
13954,06/28/2019,2019-06-28 09:55:02,0.0
13955,06/28/2019,2019-06-28 10:01:02,0.0
13956,06/28/2019,2019-06-28 10:13:01,0.0
13957,06/28/2019,2019-06-28 10:20:02,0.0
13958,06/28/2019,2019-06-28 10:27:02,0.0
13959,06/28/2019,2019-06-28 10:34:02,0.0
13960,06/28/2019,2019-06-28 10:41:02,0.0
13961,06/28/2019,2019-06-28 10:48:02,0.0
13962,06/28/2019,2019-06-28 10:55:02,0.0
13963,06/28/2019,2019-06-28 11:01:02,0.0
13964,06/28/2019,2019-06-28 11:13:01,0.0
13965,06/28/2019,2019-06-28 11:20:02,0.0
